GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0042500236,387,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,0,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,15,1,0,20260515,MIN,SAS
Shot Chart Detail,0042500236,428,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,11,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-2,243,1,0,20260515,MIN,SAS
Shot Chart Detail,0042500236,451,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,9,49,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,38,1,1,20260515,MIN,SAS
Shot Chart Detail,0042500236,480,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,7,18,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-34,62,1,0,20260515,MIN,SAS
Shot Chart Detail,0042500236,636,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,9,51,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20260515,MIN,SAS
Shot Chart Detail,0042500311,19,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,10,37,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,21,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,10,36,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,23,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,10,35,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,76,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,6,34,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,13,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,88,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,5,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,-11,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,153,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,0,54,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,225,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,7,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,228,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,7,20,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,309,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,2,33,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-16,47,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,316,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,1,33,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,32,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,326,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,0,18,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-4,159,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,466,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,2,21,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,65,-16,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,512,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,11,40,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-75,27,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,518,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,10,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-7,282,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,529,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,9,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,8,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,536,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,9,10,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-13,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,625,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,3,38,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,-6,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,675,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,0,11,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,35,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,684,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,0,0,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,13,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,723,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,5,2,47,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,8,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,740,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,5,1,10,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20260518,OKC,SAS
Shot Chart Detail,0042500311,748,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,5,0,27,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-108,257,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,778,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,6,3,40,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,811,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,6,1,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500311,825,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,6,0,22,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-1,1,1,20260518,OKC,SAS
Shot Chart Detail,0042500312,29,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,9,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,226,1,1,20260520,OKC,SAS
Shot Chart Detail,0042500312,218,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,10,20,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,33,1,0,20260520,OKC,SAS
Shot Chart Detail,0042500312,220,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,10,19,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260520,OKC,SAS
Shot Chart Detail,0042500312,363,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,1,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-22,265,1,0,20260520,OKC,SAS
Shot Chart Detail,0042500312,405,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,11,21,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-56,106,1,1,20260520,OKC,SAS
Shot Chart Detail,0042500312,417,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,9,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-146,200,1,1,20260520,OKC,SAS
Shot Chart Detail,0042500312,438,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,8,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,12,267,1,1,20260520,OKC,SAS
Shot Chart Detail,0042500312,449,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,7,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,14,1,0,20260520,OKC,SAS
Shot Chart Detail,0042500312,451,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,7,2,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260520,OKC,SAS
Shot Chart Detail,0042500312,577,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,11,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,55,1,0,20260520,OKC,SAS
Shot Chart Detail,0042500312,592,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,9,36,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,-15,1,0,20260520,OKC,SAS
Shot Chart Detail,0042500312,594,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,9,34,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260520,OKC,SAS
Shot Chart Detail,0042500312,615,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-45,246,1,0,20260520,OKC,SAS
Shot Chart Detail,0042500312,646,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,6,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,56,264,1,0,20260520,OKC,SAS
Shot Chart Detail,0042500312,710,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,2,31,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,91,100,1,0,20260520,OKC,SAS
Shot Chart Detail,0042500312,718,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,1,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,5,1,1,20260520,OKC,SAS
Shot Chart Detail,0042500313,11,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,11,3,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,65,246,1,1,20260522,SAS,OKC
Shot Chart Detail,0042500313,172,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,0,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-140,229,1,1,20260522,SAS,OKC
Shot Chart Detail,0042500313,277,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,6,40,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,5,1,0,20260522,SAS,OKC
Shot Chart Detail,0042500313,344,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,3,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,47,252,1,0,20260522,SAS,OKC
Shot Chart Detail,0042500313,386,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,0,37,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-40,85,1,0,20260522,SAS,OKC
Shot Chart Detail,0042500313,441,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,8,40,Missed Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,21,1,0,20260522,SAS,OKC
Shot Chart Detail,0042500313,505,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,5,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,172,75,1,0,20260522,SAS,OKC
Shot Chart Detail,0042500313,586,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,2,8,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,65,48,1,1,20260522,SAS,OKC
Shot Chart Detail,0042500313,605,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,0,47,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,1,20260522,SAS,OKC
Shot Chart Detail,0042500313,619,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,0,4,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,7,106,1,1,20260522,SAS,OKC
Shot Chart Detail,0042500313,656,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,9,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,1,272,1,0,20260522,SAS,OKC
Shot Chart Detail,0042500313,676,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,8,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,107,36,1,1,20260522,SAS,OKC
Shot Chart Detail,0042500313,697,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,6,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-167,202,1,0,20260522,SAS,OKC
Shot Chart Detail,0042500313,735,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,4,28,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,15,1,1,20260522,SAS,OKC
Shot Chart Detail,0042500313,763,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,2,44,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,18,1,1,20260522,SAS,OKC
Shot Chart Detail,0042500314,7,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,11,39,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,131,115,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,9,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,11,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,152,224,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,21,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,10,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-29,252,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,36,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,8,58,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,94,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,4,40,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,267,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,7,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-7,179,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,297,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,5,42,Missed Shot,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-56,5,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,299,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,5,41,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,317,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,4,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-43,247,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,324,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,4,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,203,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,355,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,3,12,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,357,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,3,5,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,382,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,1,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,384,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,1,12,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,151,71,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,405,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,42,2,427,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,419,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,11,30,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,6,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,442,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,9,57,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,43,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,463,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,8,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,152,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,475,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,8,6,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,2,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,586,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,2,0,Missed Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-1,1,0,20260524,SAS,OKC
Shot Chart Detail,0042500314,597,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,1,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,151,228,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500314,648,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,10,0,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,1,1,1,20260524,SAS,OKC
Shot Chart Detail,0042500315,107,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,3,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,12,1,1,20260526,OKC,SAS
Shot Chart Detail,0042500315,168,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-115,258,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,230,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,8,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-145,134,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,298,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,4,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,13,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,379,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,0,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-176,201,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,398,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,0,5,Made Shot,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-34,110,1,1,20260526,OKC,SAS
Shot Chart Detail,0042500315,411,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,11,21,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,30,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,440,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,8,58,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-4,1,1,20260526,OKC,SAS
Shot Chart Detail,0042500315,506,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,3,4,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-65,251,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,623,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,11,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,0,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,631,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,11,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,0,245,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,655,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,9,36,Missed Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-13,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,668,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,8,45,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,48,37,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500315,680,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,7,57,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,1,20260526,OKC,SAS
Shot Chart Detail,0042500315,721,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,4,4,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-49,251,1,0,20260526,OKC,SAS
Shot Chart Detail,0042500316,11,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,11,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-191,176,1,1,20260528,SAS,OKC
Shot Chart Detail,0042500316,15,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,10,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,221,1,1,20260528,SAS,OKC
Shot Chart Detail,0042500316,43,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,7,55,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,9,83,1,1,20260528,SAS,OKC
Shot Chart Detail,0042500316,51,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,7,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-67,258,1,0,20260528,SAS,OKC
Shot Chart Detail,0042500316,119,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,7,4,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,43,1,0,20260528,SAS,OKC
Shot Chart Detail,0042500316,152,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,1,0,34,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,44,258,1,1,20260528,SAS,OKC
Shot Chart Detail,0042500316,178,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,11,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,6,1,1,20260528,SAS,OKC
Shot Chart Detail,0042500316,186,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,10,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,159,211,1,0,20260528,SAS,OKC
Shot Chart Detail,0042500316,255,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,5,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,32,51,1,1,20260528,SAS,OKC
Shot Chart Detail,0042500316,264,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,5,1,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-59,136,1,1,20260528,SAS,OKC
Shot Chart Detail,0042500316,268,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,4,20,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,74,116,1,0,20260528,SAS,OKC
Shot Chart Detail,0042500316,272,1641705,Victor Wembanyama,1610612759,San Antonio Spurs,2,3,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,221,1,0,20260528,SAS,OKC
